BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),TotalGHGEmissions,number_of_activities,ratio_parking,ratio_building,ratio_dominant_use,building_age,supericie_by_building,superficie_by_activity
NonResidential,Other,7,DOWNTOWN,47.61341,-122.34597,0.0,2,10.030560635099604,0,22710,12.569894241209077,0.6981347220709843,1,0.0,1.0,1.0,86,11355.0,22710.0
NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.6367,-122.3285,1.0,3,10.82970881308719,13540,36959,14.980279588993449,3.111735949310297,2,0.2681241212697281,0.7318758787302719,0.7318758787302719,16,12319.666666666666,25249.5
NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.63616,-122.32718,1.0,5,10.905313572516546,9605,44860,15.096603071393467,3.718923575462313,2,0.17635178555035344,0.8236482144496465,1.0643899752134398,52,8972.0,27232.5
NonResidential,K-12 School,3,EAST,47.63239,-122.32072,1.0,2,10.735526731962691,0,45960,15.242767803678948,5.208447362118994,1,0.0,1.0,1.0,86,22980.0,45960.0
NonResidential,Small- and Mid-Sized Office,7,LAKE UNION,47.61992,-122.34539,1.0,2,9.958354453976968,0,21128,12.986782099600058,1.1118575154181303,1,0.0,1.0,1.0,57,10564.0,21128.0
NonResidential,Small- and Mid-Sized Office,7,LAKE UNION,47.61952,-122.34462,1.0,3,10.8503462859767,0,51552,14.246686540545973,2.373043556642607,2,0.0,1.0,1.0503957169459963,3,17184.0,25776.0
NonResidential,Hotel,7,LAKE UNION,47.62014,-122.34456,1.0,4,10.558932865912062,0,38520,14.846747951230192,4.3208159036289855,1,0.0,1.0,0.9994807892004154,57,9630.0,38520.0
NonResidential,Hotel,7,LAKE UNION,47.62174,-122.34417,1.0,3,10.281444421227691,4256,24930,13.673006891746894,3.4085039568445934,1,0.14582333995751387,0.8541766600424862,0.6509970533817584,55,8310.0,29186.0
NonResidential,Worship Facility,7,LAKE UNION,47.6201,-122.34071,1.0,1,10.216032954712599,0,27338,13.27300333040701,1.3987168811184478,1,0.0,1.0,1.0,56,27338.0,27338.0
NonResidential,Other,3,EAST,47.64132,-122.31644,1.0,2,11.359191365028186,65640,20110,14.531197792118459,4.353627160152183,2,0.7654810495626823,0.2345189504373178,0.7580174927113703,17,10055.0,42875.0
NonResidential,Laboratory,7,MAGNOLIA / QUEEN ANNE,47.6224,-122.36248,1.0,2,10.44627685150751,0,34416,16.301744326740177,6.046071096598854,3,0.0,1.0,0.5999825662482566,54,17208.0,11472.0
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.61954,-122.35847,1.0,3,10.73343577458822,0,45864,14.767408559283414,4.748664285626821,1,0.0,1.0,1.0,86,15288.0,45864.0
NonResidential,K-12 School,5,NORTHWEST,47.72726,-122.32835,1.0,2,10.804705254912761,0,49252,15.064226921414724,4.6531028397433944,1,0.0,1.0,1.2405384552911556,17,24626.0,49252.0
SPS-District K-12,K-12 School,5,North,47.71343,-122.31466,1.0,1,10.43426285160974,0,34005,13.807395721560054,2.3174737054877963,1,0.0,1.0,1.4802823114247905,66,34005.0,34005.0
SPS-District K-12,K-12 School,1,SOUTHWEST,47.56549,-122.39689,1.0,1,10.626703114218108,0,41221,14.62499417280163,3.838591727342263,1,0.0,1.0,1.4753159797190751,67,41221.0,41221.0
NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.63245,-122.32529,1.0,3,10.409582001926218,0,33176,14.170579863555387,3.5824072096034194,2,0.0,1.0,1.0,29,11058.666666666666,16588.0
NonResidential,Retail Store,4,LAKE UNION,47.63246,-122.32658,1.0,3,10.134361149912248,3764,21430,14.44611342762696,4.024458434757935,3,0.14940065094863855,0.8505993490513615,0.42672858617131065,23,7143.333333333333,8398.0
SPS-District K-12,K-12 School,2,SOUTHEAST,47.52499,-122.27466,1.0,2,11.23327769754677,0,75605,14.637435004425601,3.9253340194878183,1,0.0,1.0,1.0,16,37802.5,75605.0
SPS-District K-12,K-12 School,2,SOUTHEAST,47.52526,-122.27092,1.0,2,10.292992641065563,0,29525,14.076190905439024,3.1954024686825586,1,0.0,1.0,1.0,8,14762.5,29525.0
NonResidential,Worship Facility,2,GREATER DUWAMISH,47.55072,-122.30265,1.0,99,9.996431298178866,0,21948,12.694656302980247,0.8197798314933114,1,0.0,1.0,1.0,39,221.6969696969697,21948.0
NonResidential,Other,3,EAST,47.64033,-122.29135,1.0,3,10.34788487064608,0,31191,15.586461524172742,5.123844924697481,2,0.0,1.0,0.9648616588118367,89,10397.0,15595.5
NonResidential,Other,5,NORTH,47.72039,-122.29729,1.0,1,10.528810820966973,0,37377,14.927689732170984,4.716085246559246,6,0.0,1.0,0.8374936458249725,69,37377.0,6229.5
NonResidential,Warehouse,2,GREATER DUWAMISH,47.53906,-122.32031,1.0,1,10.288069449727868,0,29380,13.660129183643122,1.7867469274045107,3,0.0,1.0,0.5707283866575902,39,29380.0,9793.333333333334
NonResidential,Worship Facility,3,EAST,47.60321889,-122.3205567,1.0,2,10.029591429331854,0,22688,12.711910852785117,1.9558604799084813,1,0.0,1.0,1.0,94,11344.0,22688.0
NonResidential,Other,2,SOUTHEAST,47.56028,-122.28914,1.0,2,10.015207802146536,0,22364,14.198750336401428,3.9970991777832654,2,0.0,1.0,1.0,54,11182.0,11182.0
NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.54693,-122.28718,1.0,2,10.627697258547892,0,41262,14.459181673553605,2.5855058483441162,1,0.0,1.0,0.9873006640492463,34,20631.0,41262.0
NonResidential,Small- and Mid-Sized Office,7,LAKE UNION,47.62038,-122.34668,1.0,2,10.673202178264951,0,43183,15.818117220549217,4.5266679578331335,2,0.0,1.0,0.6155199962948382,63,21591.5,21591.5
NonResidential,Worship Facility,4,NORTH,47.68566,-122.31849,1.0,3,10.729415844329893,0,45680,14.546454060309754,4.463721822403716,1,0.0,1.0,1.0,108,15226.666666666666,45680.0
NonResidential,Senior Care Community,7,LAKE UNION,47.61935,-122.33389,1.0,14,13.492751070366458,0,724148,17.44774251475701,6.816812547973584,1,0.0,1.0,1.0025574882482586,10,51724.857142857145,724148.0
NonResidential,Worship Facility,1,SOUTHWEST,47.53439,-122.37699,1.0,1,10.067390523806065,0,23562,13.183904637802755,1.3110318766193438,2,0.0,1.0,0.775740599270011,59,23562.0,11781.0
NonResidential,Small- and Mid-Sized Office,6,Ballard,47.65804,-122.36537,1.0,4,10.26965727803665,0,28844,13.721989333275104,1.8484548129046001,2,0.0,1.0,0.3568159755928443,17,7211.0,14422.0
SPS-District K-12,K-12 School,1,DELRIDGE,47.54176,-122.37349,1.0,2,10.906469610188987,0,54528,14.494598684039557,2.6210388241125804,1,0.0,1.0,0.995543573943662,28,27264.0,54528.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.56067,-122.32646,1.0,1,9.957075711706057,0,21101,13.423612314842112,3.3311325072138684,2,0.0,1.0,0.8707170276290224,27,21101.0,10550.5
NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56067,-122.32705,1.0,2,10.72753140789784,0,45594,14.116553876340197,2.2428350885882717,1,0.0,1.0,1.0,102,22797.0,45594.0
NonResidential,Other,2,GREATER DUWAMISH,47.55013,-122.33044,1.0,1,10.1909195937327,0,26660,14.622557912286297,2.7485521444115397,1,0.0,1.0,1.0,66,26660.0,26660.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.56056,-122.32593,1.0,1,10.244449694430193,0,28126,13.676967556753388,2.924773184613497,2,0.0,1.0,0.7743724667567375,41,28126.0,14063.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.54813,-122.32553,1.0,1,10.46310334047155,0,35000,12.844537654623947,0.9707789171582248,1,0.0,1.0,1.0,52,35000.0,35000.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.54948,-122.32536,1.0,1,10.171604469493069,0,26150,14.004814038471435,3.279029747687948,1,0.0,1.0,1.0,54,26150.0,26150.0
NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.54974,-122.3261,1.0,2,10.085809109330082,0,24000,13.900362834940749,2.0268315914075385,1,0.0,1.0,1.0,49,12000.0,24000.0
NonResidential,K-12 School,3,EAST,47.64132,-122.31644,1.0,5,10.682674805188459,0,43594,14.722980702584573,4.294014757350668,1,0.0,1.0,0.9361150617057393,48,8718.8,43594.0
NonResidential,Distribution Center,4,LAKE UNION,47.65791,-122.34274,1.0,1,10.242812858139747,0,28080,13.585750949983998,2.919930560137709,2,0.0,1.0,0.9109686609686609,104,28080.0,14040.0
NonResidential,Senior Care Community,5,NORTHWEST,47.72618,-122.35642,1.0,2,10.845407044044098,0,51298,15.548152872742472,5.31679558779381,1,0.0,1.0,1.0,62,25649.0,51298.0
NonResidential,Worship Facility,5,NORTHWEST,47.72558,-122.3578,1.0,1,10.000931817196982,0,22047,12.490405012602892,0.6151856390902335,2,0.0,1.0,1.0385993559214406,54,22047.0,11023.5
NonResidential,Warehouse,1,GREATER DUWAMISH,47.5213,-122.32182,1.0,1,10.360912399575003,0,31600,15.028503210874037,4.637443746538387,1,0.0,1.0,1.0,37,31600.0,31600.0
NonResidential,Warehouse,1,GREATER DUWAMISH,47.52024,-122.32137,1.0,1,10.47132657962855,0,35289,13.683606412083908,3.173878458937465,1,0.0,1.0,1.0,9,35289.0,35289.0
NonResidential,Warehouse,1,GREATER DUWAMISH,47.51899,-122.321,1.0,1,10.272288676272701,0,28920,14.37536574581268,4.383151002335591,1,0.0,1.0,1.037344398340249,35,28920.0,28920.0
NonResidential,Warehouse,1,GREATER DUWAMISH,47.5193,-122.3213,1.0,1,10.00676590198963,0,22176,13.50956759912279,3.489513462710723,1,0.0,1.0,1.0,38,22176.0,22176.0
NonResidential,Warehouse,1,GREATER DUWAMISH,47.51968,-122.3212,1.0,1,10.351373376528244,0,31300,12.80181094555324,2.206074192613202,1,0.0,1.0,1.0,38,31300.0,31300.0
NonResidential,Warehouse,1,GREATER DUWAMISH,47.51918,-122.31957,1.0,1,9.998797732340453,0,22000,13.459731819456316,1.5851452198650557,2,0.0,1.0,1.0,37,22000.0,11000.0
NonResidential,Small- and Mid-Sized Office,5,NORTH,47.70079,-122.32714,1.0,3,10.594808065754666,0,39927,15.087633338640844,3.2140642678709788,2,0.0,1.0,0.9903323565507051,42,13309.0,19963.5
NonResidential,Other,5,NORTH,47.69883,-122.32479,1.0,1,10.329082031939459,0,30610,15.272857334919568,4.911256850115977,2,0.0,1.0,0.761842535119242,37,30610.0,15305.0
NonResidential,Medical Office,5,NORTH,47.70007,-122.32533,1.0,2,10.200996185805645,6350,20580,13.818501081886781,1.944480556245719,1,0.2357965094689937,0.7642034905310063,1.0,36,10290.0,26930.0
NonResidential,Medical Office,5,NORTH,47.70087,-122.32379,1.0,2,10.564756994198051,0,38745,14.876898193358784,3.9043939782636548,2,0.0,1.0,1.6794166989288941,48,19372.5,19372.5
NonResidential,Self-Storage Facility,4,NORTHEAST,47.66353,-122.29505,1.0,2,9.918179101279117,0,20296,13.659634369469481,1.7867469274045107,1,0.0,1.0,1.0,57,10148.0,20296.0
NonResidential,Mixed Use Property,4,NORTHEAST,47.66246,-122.29342,1.0,2,10.004915345166241,0,22135,14.047918660484077,3.3109079103146946,4,0.0,1.0,0.46930201039078384,71,11067.5,5533.75
NonResidential,Medical Office,4,NORTHEAST,47.66183,-122.29264,1.0,3,10.555239657729688,0,38378,14.313618731681617,3.98397150474073,2,0.0,1.0,0.9137005576111313,49,12792.666666666666,19189.0
NonResidential,Warehouse,4,NORTHEAST,47.66294,-122.29521,1.0,2,10.421566805013427,0,33576,14.058638484763343,3.906608372726647,1,0.0,1.0,1.0,36,16788.0,33576.0
NonResidential,Supermarket / Grocery Store,4,NORTHEAST,47.66205,-122.29545,1.0,1,10.404414344122872,0,33005,16.180389842972346,5.419073755183819,2,0.0,1.0,1.0599000151492197,41,33005.0,16502.5
NonResidential,Other,3,EAST,47.61074,-122.32259,1.0,1,9.950895809931119,0,20971,13.499973701440316,1.6253112615903906,4,0.0,1.0,1.1197844642601689,35,20971.0,5242.75
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.63981,-122.39907,1.0,3,10.082052060452371,0,23910,13.680351913511922,2.715356776284648,2,0.0,1.0,0.8364700961940611,89,7970.0,11955.0
NonResidential,Worship Facility,6,BALLARD,47.67477,-122.38241,1.0,2,9.988058453986397,0,21765,12.974768774164183,2.8553201198372458,1,0.0,1.0,1.0,106,10882.5,21765.0
Campus,University,3,EAST,47.61065,-122.31711,1.0,2,14.603967918328545,0,2200000,18.55738165833184,8.084402106455588,2,0.0,1.0,0.7816559090909091,77,1100000.0,1100000.0
NonResidential,Worship Facility,3,CENTRAL,47.6101,-122.30838,1.0,2,10.18716160359037,0,26560,14.375973915182781,4.1725394098071575,1,0.0,1.0,1.0,115,13280.0,26560.0
NonResidential,Warehouse,4,LAKE UNION,47.65022,-122.34174,1.0,2,9.910463166272553,0,20140,11.665531537648675,-0.21072103131565253,1,0.0,1.0,1.0,59,10070.0,20140.0
NonResidential,Retail Store,2,GREATER DUWAMISH,47.53846,-122.28305,1.0,2,10.567334647384522,0,38845,15.749533186740297,5.373239293065296,2,0.0,1.0,1.0,24,19422.5,19422.5
NonResidential,Supermarket / Grocery Store,2,GREATER DUWAMISH,47.53747,-122.28308,1.0,1,10.169384032915987,0,26092,15.846214090364589,5.157617484444901,2,0.0,1.0,0.994404415146405,63,26092.0,13046.0
SPS-District K-12,K-12 School,5,NORTH,47.70743,-122.28463,1.0,1,10.560541125447834,0,38582,14.430089797014945,4.167285186623816,1,0.0,1.0,1.046446529469701,61,38582.0,38582.0
NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55045,-122.32749,1.0,1,10.146433731146518,0,25500,14.009323954895025,4.012772908528289,1,0.0,1.0,1.0,49,25500.0,25500.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.5478,-122.32307,1.0,1,10.642921767047387,0,41895,14.032484315182186,3.222469360378331,2,0.0,1.0,0.8956677407805227,55,41895.0,20947.5
NonResidential,Retail Store,2,GREATER DUWAMISH,47.54912,-122.32184,1.0,2,10.936547472964001,0,56193,14.730978051070363,3.8480176754522337,1,0.0,1.0,1.0,58,28096.5,56193.0
NonResidential,K-12 School,6,BALLARD,47.6712,-122.37568,1.0,3,10.475822112879326,0,35448,14.137545142893627,4.099995233730915,1,0.0,1.0,1.0,94,11816.0,35448.0
NonResidential,Supermarket / Grocery Store,6,BALLARD,47.66986,-122.37418,1.0,1,10.282403325410757,0,29214,16.049414052449478,5.3400829157805045,1,0.0,1.0,1.0,50,29214.0,29214.0
NonResidential,Supermarket / Grocery Store,6,BALLARD,47.66828,-122.37428,1.0,1,11.397548282925747,43035,46068,16.45667138795628,5.9528536479803265,2,0.4829803710312784,0.5170196289687216,0.5278610147806471,16,46068.0,44551.5
NonResidential,Other,6,BALLARD,47.66621,-122.37502,1.0,1,10.373491181781864,0,32000,14.101532847488139,3.8150714793516958,2,0.0,1.0,0.93375,55,32000.0,16000.0
NonResidential,Mixed Use Property,6,BALLARD,47.66389,-122.37307,1.0,2,10.346248445387989,0,31140,13.748922270824332,3.659965443949294,3,0.0,1.0,0.4765574823378292,106,15570.0,10380.0
NonResidential,Warehouse,6,BALLARD,47.6644,-122.37246,1.0,3,10.63291844517332,0,41478,14.926038983296506,4.359525369327368,2,0.0,1.0,0.7698538984521915,41,13826.0,20739.0
NonResidential,Warehouse,6,BALLARD,47.66411,-122.37185,1.0,1,10.592626711698534,0,39840,13.530629891242048,1.6563214983329508,1,0.0,1.0,1.0,36,39840.0,39840.0
Nonresidential COS,Other,6,BALLARD,47.66984,-122.3842,1.0,1,10.327970666480054,15576,15000,14.242897451594612,3.651177586929925,2,0.5094191522762951,0.49058084772370486,0.49058084772370486,12,15000.0,15288.0
NonResidential,Other,6,BALLARD,47.66894,-122.38242,1.0,2,9.977109692406742,0,21528,12.63431338788543,1.888583653863595,1,0.0,1.0,1.0,92,10764.0,21528.0
NonResidential,Other,6,BALLARD,47.66908,-122.38627,1.0,2,10.308952660644293,0,30000,13.90621081017972,2.5756610130564646,2,0.0,1.0,0.8609333333333333,88,15000.0,15000.0
NonResidential,Other,6,BALLARD,47.67482,-122.37316,1.0,2,10.311848463756318,0,30087,15.478421367724737,3.6046822953131805,1,0.0,1.0,1.0155216538704424,74,15043.5,30087.0
NonResidential,Worship Facility,6,BALLARD,47.66327,-122.37439,1.0,1,10.607698305452052,0,40445,13.575034776969892,3.3755376348815775,1,0.0,1.0,1.0,41,40445.0,40445.0
NonResidential,Retail Store,6,BALLARD,47.66318,-122.37283,1.0,1,10.06475570013225,0,23500,13.944754334385381,2.587011872725154,1,0.0,1.0,1.0,20,23500.0,23500.0
NonResidential,Retail Store,6,Ballard,47.67518,-122.36549,1.0,1,10.017708696626151,0,22420,14.155016580855774,3.459151774922711,1,0.0,1.0,1.0288581623550401,49,22420.0,22420.0
NonResidential,Supermarket / Grocery Store,7,MAGNOLIA / QUEEN ANNE,47.64909,-122.37788,1.0,1,10.159756354282166,0,25842,15.957728874505145,5.470336030346094,1,0.0,1.0,1.005611020818822,55,25842.0,25842.0
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65018,-122.37787,1.0,3,10.180702535638066,0,26389,14.004505940988528,2.130609828254235,2,0.0,1.0,0.6353404827769146,24,8796.333333333334,13194.5
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65252,-122.37587,1.0,3,10.160413981817907,0,25859,13.663268784182666,2.7013612129514133,2,0.0,1.0,1.0,34,8619.666666666666,12929.5
NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,47.66238,-122.38831,1.0,1,10.150347630467653,0,25600,14.363979088301134,3.5339784928959737,2,0.0,1.0,0.8046875,42,25600.0,12800.0
NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.66126,-122.38751,1.0,1,10.050570457237374,0,23169,12.311584728051162,0.4382549309311553,1,0.0,1.0,0.4402434287194096,51,23169.0,23169.0
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.66106,-122.38576,1.0,4,10.640268770116135,8399,33385,14.07372410472446,2.200552367428894,2,0.20100995596400537,0.7989900440359946,0.7989900440359946,8,8346.25,20892.0
NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,47.66206,-122.38948,1.0,1,10.948769385492588,0,56884,14.14362303827626,3.6240742307478206,1,0.0,1.0,1.0,56,56884.0,56884.0
NonResidential,Retail Store,6,BALLARD,47.6917,-122.37617,1.0,1,10.398488625955148,0,32810,14.517601498598516,3.8381611568296905,1,0.0,1.0,1.0,27,32810.0,32810.0
NonResidential,Self-Storage Facility,7,MAGNOLIA / QUEEN ANNE,47.64455,-122.37581,1.0,3,10.341387581787455,0,30989,11.489558557254702,-0.3856624808119846,1,0.0,1.0,1.0,36,10329.666666666666,30989.0
NonResidential,Self-Storage Facility,7,MAGNOLIA / QUEEN ANNE,47.64418,-122.37587,1.0,3,10.595434012519554,0,39952,10.953140649100389,-0.916290731874155,1,0.0,1.0,1.0,101,13317.333333333334,39952.0
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65504,-122.37402,1.0,2,9.904586947979428,0,20022,13.396026358750294,1.5216989981260935,1,0.0,1.0,1.0380581360503447,55,10011.0,20022.0
NonResidential,Distribution Center,7,MAGNOLIA / QUEEN ANNE,47.65563,-122.37194,1.0,2,10.505012743548761,0,36498,13.161606806645752,2.6953026282797072,2,0.0,1.0,0.49945202476848044,56,18249.0,18249.0
NonResidential,Distribution Center,7,MAGNOLIA / QUEEN ANNE,47.66161,-122.39075,1.0,1,10.48977309131198,0,35946,13.059423178269352,2.405141681319138,2,0.0,1.0,0.885912201635787,48,35946.0,17973.0
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.66006,-122.38631,1.0,4,10.314006534946971,5680,24472,13.647144123910861,1.7817091333745536,2,0.18837888033961264,0.8116211196603874,0.8352348102945079,9,6118.0,15076.0
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65881,-122.38382,1.0,4,10.015252515866948,0,22365,13.497212306945583,1.623340817603092,1,0.0,1.0,0.9665548848647441,37,5591.25,22365.0
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.65801,-122.3839,1.0,4,10.314669620973522,0,30172,13.714650870588057,1.840549633397487,1,0.0,1.0,1.0,22,7543.0,30172.0
NonResidential,Warehouse,6,BALLARD,47.66353,-122.38064,1.0,4,10.657259354912508,0,42500,12.394536109636823,0.5187937934151675,2,0.0,1.0,1.0,89,10625.0,21250.0
NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.66691,-122.38416,1.0,4,10.044639832292011,0,23032,13.930211292652322,2.05668455455722,3,0.0,1.0,0.6273011462313304,115,5758.0,7677.333333333333
NonResidential,Other,6,BALLARD,47.66646,-122.38263,1.0,3,10.730947070703667,4914,40836,15.795169608949651,5.716402506012304,2,0.10740983606557378,0.8925901639344263,0.9366120218579235,116,13612.0,22875.0
NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.66497,-122.38047,1.0,2,10.06475570013225,0,23500,14.33810960222042,3.541538866215227,1,0.0,1.0,1.0,48,11750.0,23500.0
NonResidential,Small- and Mid-Sized Office,6,BALLARD,47.66431,-122.37988,1.0,1,10.011534456619263,0,22282,13.270590799324475,2.813610696762703,1,0.0,1.0,1.0,50,22282.0,22282.0
NonResidential,Self-Storage Facility,6,BALLARD,47.66351,-122.37961,1.0,2,10.085809109330082,0,24000,13.128144012293856,2.855895328366192,1,0.0,1.0,1.0,114,12000.0,24000.0
Nonresidential COS,Other,5,NORTH,47.70544,-122.2918,0.0,2,10.283908319538032,0,29258,15.905761405531976,5.733794248724172,3,0.0,1.0,1.0934103493061726,20,14629.0,9752.666666666666
NonResidential,Small- and Mid-Sized Office,5,NORTH,47.719,-122.29966,1.0,2,10.532096211958502,0,37500,14.620094232980996,3.7900813346229034,1,0.0,1.0,1.0,85,18750.0,37500.0
NonResidential,K-12 School,5,NORTHWEST,47.73143,-122.32784,1.0,3,10.085100525010166,0,23983,13.96768621729334,3.5049566159530077,1,0.0,1.0,1.0,86,7994.333333333333,23983.0
NonResidential,Distribution Center,1,DELRIDGE,47.55832,-122.35239,1.0,1,10.089967119478747,0,24100,13.60463002318788,3.4173987610001633,2,0.0,1.0,0.8340248962655602,36,24100.0,12050.0
NonResidential,Worship Facility,1,SOUTHWEST,47.51709,-122.37797,1.0,1,10.076263696486551,0,23772,11.521307270290533,-0.35667494393873245,1,0.0,1.0,1.0,45,23772.0,23772.0
NonResidential,K-12 School,4,NORTHEAST,47.66665,-122.31818,3.0,2,10.352746235642707,0,31343,15.162674526851827,4.857173265982854,1,0.0,1.0,1.643588680088058,12,15671.5,31343.0
NonResidential,Mixed Use Property,6,NORTHWEST,47.68582,-122.33709,1.0,3,10.931534305156966,22850,33062,14.711779280479764,2.837908188360424,3,0.4086779224495636,0.5913220775504364,0.4301759908427529,20,11020.666666666666,18637.333333333332
